,Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests,Compilo,Match
18345,Bukkit/javac/org/bukkit/material/Sign,True,144.0,1279.0,False,,False,JD-Core-1.0.0,896.0
18346,Bukkit/javac/org/bukkit/material/Directional,True,0.0,14.0,True,0.0,,JD-Core-1.0.0,938.0
18347,Bukkit/javac/org/bukkit/material/RedstoneTorch,True,8.0,286.0,True,0.0,True,JD-Core-1.0.0,939.0
18348,Bukkit/javac/org/bukkit/material/MaterialData,True,33.0,785.0,True,0.0,True,JD-Core-1.0.0,927.0
18349,Bukkit/javac/org/bukkit/material/Furnace,True,7.0,211.0,True,0.0,True,JD-Core-1.0.0,905.0
18350,Bukkit/javac/org/bukkit/material/Leaves,True,8.0,343.0,True,0.0,,JD-Core-1.0.0,913.0
18351,Bukkit/javac/org/bukkit/material/Door,True,55.0,892.0,True,0.0,True,JD-Core-1.0.0,907.0
18352,Bukkit/javac/org/bukkit/material/Vine,True,103.0,2034.0,True,0.0,True,JD-Core-1.0.0,915.0
18353,Bukkit/javac/org/bukkit/BlockChangeDelegate,True,0.0,166.0,True,0.0,,JD-Core-1.0.0,677.0
18354,Bukkit/javac/org/bukkit/conversations/FixedSetPrompt,True,8.0,211.0,True,0.0,True,JD-Core-1.0.0,873.0
18355,Bukkit/javac/org/bukkit/conversations/ConversationAbandonedEvent,True,9.0,194.0,True,0.0,True,JD-Core-1.0.0,877.0
18356,Bukkit/javac/org/bukkit/conversations/StringPrompt,True,0.0,29.0,True,0.0,True,JD-Core-1.0.0,875.0
18357,Bukkit/javac/org/bukkit/conversations/PlayerNamePrompt,True,9.0,202.0,True,0.0,,JD-Core-1.0.0,876.0
18358,Bukkit/javac/org/bukkit/conversations/ConversationContext,True,12.0,291.0,True,0.0,True,JD-Core-1.0.0,877.0
18359,Bukkit/javac/org/bukkit/conversations/ExactMatchConversationCanceller,True,6.0,138.0,True,0.0,True,JD-Core-1.0.0,884.0
18360,Bukkit/javac/org/bukkit/conversations/MessagePrompt,True,4.0,76.0,True,0.0,True,JD-Core-1.0.0,886.0
18361,Bukkit/javac/org/bukkit/conversations/Prompt,True,0.0,42.0,True,0.0,,JD-Core-1.0.0,874.0
18362,Bukkit/javac/org/bukkit/conversations/ConversationCanceller,True,0.0,30.0,True,0.0,,JD-Core-1.0.0,877.0
18363,Bukkit/javac/org/bukkit/conversations/NullConversationPrefix,True,0.0,29.0,True,0.0,True,JD-Core-1.0.0,890.0
18364,Bukkit/javac/org/bukkit/conversations/PluginNameConversationPrefix,True,6.0,244.0,True,0.0,,JD-Core-1.0.0,892.0
18365,Bukkit/javac/org/bukkit/conversations/ConversationPrefix,True,0.0,9.0,True,0.0,,JD-Core-1.0.0,877.0
18366,Bukkit/javac/org/bukkit/conversations/ConversationAbandonedListener,True,0.0,12.0,True,0.0,,JD-Core-1.0.0,877.0
18367,Bukkit/javac/org/bukkit/conversations/BooleanPrompt,True,6.0,194.0,True,0.0,True,JD-Core-1.0.0,894.0
18368,Bukkit/javac/org/bukkit/conversations/Conversation,True,146.0,1918.0,True,12.0,True,JD-Core-1.0.0,877.0
18369,Bukkit/javac/org/bukkit/conversations/NumericPrompt,True,9.0,396.0,True,0.0,True,JD-Core-1.0.0,879.0
18370,Bukkit/javac/org/bukkit/conversations/ConversationFactory,True,76.0,1327.0,False,,False,JD-Core-1.0.0,877.0
18371,Bukkit/javac/org/bukkit/conversations/ManuallyAbandonedConversationCanceller,True,0.0,72.0,True,0.0,,JD-Core-1.0.0,893.0
18372,Bukkit/javac/org/bukkit/conversations/Conversable,True,0.0,54.0,True,0.0,,JD-Core-1.0.0,882.0
18373,Bukkit/javac/org/bukkit/conversations/RegexPrompt,True,5.0,158.0,True,0.0,True,JD-Core-1.0.0,883.0
18374,Bukkit/javac/org/bukkit/conversations/InactivityConversationCanceller,True,75.0,710.0,False,,,JD-Core-1.0.0,885.0
18375,Bukkit/javac/org/bukkit/conversations/ValidatingPrompt,True,8.0,249.0,True,0.0,True,JD-Core-1.0.0,878.0
18376,Bukkit/javac/org/bukkit/Achievement,True,75.0,1053.0,False,,False,JD-Core-1.0.0,651.0
18377,Bukkit/javac/org/bukkit/World,False,,,False,,,JD-Core-1.0.0,663.0
18378,Bukkit/javac/org/bukkit/EntityEffect,True,46.0,496.0,False,,False,JD-Core-1.0.0,653.0
18379,Bukkit/javac/org/bukkit/Effect,True,53.0,1326.0,False,,False,JD-Core-1.0.0,672.0
18380,Bukkit/javac/org/bukkit/Server,True,1.0,783.0,True,0.0,,JD-Core-1.0.0,648.0
18381,Bukkit/javac/org/bukkit/event/world/WorldUnloadEvent,True,2.0,143.0,True,0.0,,JD-Core-1.0.0,701.0
18382,Bukkit/javac/org/bukkit/event/world/ChunkEvent,True,4.0,79.0,True,0.0,,JD-Core-1.0.0,703.0
18383,Bukkit/javac/org/bukkit/event/world/PortalCreateEvent,True,17.0,385.0,True,0.0,,JD-Core-1.0.0,702.0
18384,Bukkit/javac/org/bukkit/event/world/WorldInitEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,695.0
18385,Bukkit/javac/org/bukkit/event/world/WorldEvent,True,4.0,68.0,True,0.0,,JD-Core-1.0.0,704.0
18386,Bukkit/javac/org/bukkit/event/world/WorldSaveEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,694.0
18387,Bukkit/javac/org/bukkit/event/world/SpawnChangeEvent,True,14.0,133.0,True,0.0,,JD-Core-1.0.0,700.0
18388,Bukkit/javac/org/bukkit/event/world/ChunkPopulateEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,697.0
18389,Bukkit/javac/org/bukkit/event/world/StructureGrowEvent,True,34.0,438.0,True,0.0,,JD-Core-1.0.0,698.0
18390,Bukkit/javac/org/bukkit/event/world/WorldLoadEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,693.0
18391,Bukkit/javac/org/bukkit/event/world/ChunkUnloadEvent,True,14.0,146.0,True,0.0,,JD-Core-1.0.0,699.0
18392,Bukkit/javac/org/bukkit/event/world/ChunkLoadEvent,True,14.0,135.0,True,0.0,,JD-Core-1.0.0,696.0
18393,Bukkit/javac/org/bukkit/event/weather/LightningStrikeEvent,True,20.0,197.0,True,0.0,,JD-Core-1.0.0,745.0
18394,Bukkit/javac/org/bukkit/event/weather/WeatherChangeEvent,True,20.0,199.0,True,0.0,,JD-Core-1.0.0,748.0
18395,Bukkit/javac/org/bukkit/event/weather/ThunderChangeEvent,True,20.0,199.0,True,0.0,,JD-Core-1.0.0,747.0
18396,Bukkit/javac/org/bukkit/event/weather/WeatherEvent,True,7.0,68.0,True,0.0,,JD-Core-1.0.0,746.0
18397,Bukkit/javac/org/bukkit/event/vehicle/VehicleExitEvent,True,18.0,197.0,True,0.0,,JD-Core-1.0.0,738.0
18398,Bukkit/javac/org/bukkit/event/vehicle/VehicleBlockCollisionEvent,True,14.0,133.0,True,0.0,,JD-Core-1.0.0,732.0
18399,Bukkit/javac/org/bukkit/event/vehicle/VehicleDestroyEvent,True,18.0,197.0,True,0.0,,JD-Core-1.0.0,736.0
18400,Bukkit/javac/org/bukkit/event/vehicle/VehicleUpdateEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,739.0
18401,Bukkit/javac/org/bukkit/event/vehicle/VehicleDamageEvent,True,27.0,428.0,False,,,JD-Core-1.0.0,731.0
18402,Bukkit/javac/org/bukkit/event/vehicle/VehicleEvent,True,4.0,68.0,True,0.0,,JD-Core-1.0.0,730.0
18403,Bukkit/javac/org/bukkit/event/vehicle/VehicleEnterEvent,True,18.0,197.0,True,0.0,,JD-Core-1.0.0,733.0
18404,Bukkit/javac/org/bukkit/event/vehicle/VehicleEntityCollisionEvent,True,26.0,328.0,True,0.0,,JD-Core-1.0.0,735.0
18405,Bukkit/javac/org/bukkit/event/vehicle/VehicleMoveEvent,True,18.0,187.0,True,0.0,,JD-Core-1.0.0,737.0
18406,Bukkit/javac/org/bukkit/event/vehicle/VehicleCollisionEvent,True,1.0,23.0,True,0.0,,JD-Core-1.0.0,734.0
18407,Bukkit/javac/org/bukkit/event/vehicle/VehicleCreateEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,740.0
18408,Bukkit/javac/org/bukkit/event/hanging/HangingBreakByEntityEvent,True,5.0,81.0,True,0.0,,JD-Core-1.0.0,728.0
18409,Bukkit/javac/org/bukkit/event/hanging/HangingBreakEvent,True,18.0,326.0,True,0.0,,JD-Core-1.0.0,729.0
18410,Bukkit/javac/org/bukkit/event/hanging/HangingEvent,True,4.0,68.0,True,0.0,,JD-Core-1.0.0,727.0
18411,Bukkit/javac/org/bukkit/event/hanging/HangingPlaceEvent,True,26.0,305.0,True,0.0,,JD-Core-1.0.0,726.0
18412,Bukkit/javac/org/bukkit/event/painting/PaintingBreakEvent,True,18.0,344.0,True,0.0,,JD-Core-1.0.0,743.0
18413,Bukkit/javac/org/bukkit/event/painting/PaintingBreakByEntityEvent,True,5.0,99.0,True,0.0,,JD-Core-1.0.0,741.0
18414,Bukkit/javac/org/bukkit/event/painting/PaintingEvent,True,4.0,86.0,True,0.0,,JD-Core-1.0.0,742.0
18415,Bukkit/javac/org/bukkit/event/painting/PaintingPlaceEvent,True,26.0,323.0,True,0.0,,JD-Core-1.0.0,744.0
18416,Bukkit/javac/org/bukkit/event/Cancellable,True,0.0,14.0,True,0.0,,JD-Core-1.0.0,686.0
18417,Bukkit/javac/org/bukkit/event/Event,True,12.0,270.0,False,,False,JD-Core-1.0.0,689.0
18418,Bukkit/javac/org/bukkit/event/EventPriority,True,15.0,193.0,False,,False,JD-Core-1.0.0,688.0
18419,Bukkit/javac/org/bukkit/event/inventory/InventoryEvent,True,18.0,194.0,True,0.0,,JD-Core-1.0.0,717.0
18420,Bukkit/javac/org/bukkit/event/inventory/FurnaceSmeltEvent,True,22.0,334.0,True,0.0,,JD-Core-1.0.0,723.0
18421,Bukkit/javac/org/bukkit/event/inventory/InventoryOpenEvent,True,14.0,188.0,True,0.0,,JD-Core-1.0.0,722.0
18422,Bukkit/javac/org/bukkit/event/inventory/FurnaceBurnEvent,True,24.0,423.0,True,0.0,,JD-Core-1.0.0,715.0
18423,Bukkit/javac/org/bukkit/event/inventory/InventoryClickEvent,True,68.0,1003.0,True,0.0,,JD-Core-1.0.0,710.0
18424,Bukkit/javac/org/bukkit/event/inventory/InventoryType,True,43.0,685.0,False,,False,JD-Core-1.0.0,716.0
18425,Bukkit/javac/org/bukkit/event/inventory/InventoryPickupItemEvent,True,23.0,242.0,True,0.0,,JD-Core-1.0.0,725.0
18426,Bukkit/javac/org/bukkit/event/inventory/InventoryMoveItemEvent,True,35.0,482.0,True,0.0,,JD-Core-1.0.0,713.0
18427,Bukkit/javac/org/bukkit/event/inventory/InventoryDragEvent,True,38.0,714.0,True,0.0,,JD-Core-1.0.0,714.0
18428,Bukkit/javac/org/bukkit/event/inventory/PrepareItemCraftEvent,True,19.0,226.0,True,0.0,,JD-Core-1.0.0,712.0
18429,Bukkit/javac/org/bukkit/event/inventory/DragType,True,3.0,43.0,False,,,JD-Core-1.0.0,711.0
18430,Bukkit/javac/org/bukkit/event/inventory/BrewEvent,True,15.0,197.0,True,0.0,,JD-Core-1.0.0,719.0
18431,Bukkit/javac/org/bukkit/event/inventory/CraftItemEvent,True,7.0,384.0,True,0.0,,JD-Core-1.0.0,720.0
18432,Bukkit/javac/org/bukkit/event/inventory/ClickType,True,14.0,588.0,False,,,JD-Core-1.0.0,718.0
18433,Bukkit/javac/org/bukkit/event/inventory/FurnaceExtractEvent,True,9.0,196.0,True,0.0,,JD-Core-1.0.0,707.0
18434,Bukkit/javac/org/bukkit/event/inventory/InventoryCreativeEvent,True,4.0,135.0,True,0.0,,JD-Core-1.0.0,724.0
18435,Bukkit/javac/org/bukkit/event/inventory/InventoryAction,True,20.0,264.0,False,,,JD-Core-1.0.0,721.0
18436,Bukkit/javac/org/bukkit/event/inventory/InventoryCloseEvent,True,3.0,100.0,True,0.0,,JD-Core-1.0.0,709.0
18437,Bukkit/javac/org/bukkit/event/inventory/InventoryInteractEvent,True,9.0,215.0,True,0.0,,JD-Core-1.0.0,708.0
18438,Bukkit/javac/org/bukkit/event/EventHandler,True,4.0,62.0,True,0.0,,JD-Core-1.0.0,689.0
18439,Bukkit/javac/org/bukkit/event/server/RemoteServerCommandEvent,True,3.0,88.0,True,0.0,,JD-Core-1.0.0,805.0
18440,Bukkit/javac/org/bukkit/event/server/ServerEvent,True,0.0,14.0,True,0.0,,JD-Core-1.0.0,806.0
18441,Bukkit/javac/org/bukkit/event/server/ServiceEvent,True,4.0,104.0,True,0.0,,JD-Core-1.0.0,807.0
18442,Bukkit/javac/org/bukkit/event/server/PluginDisableEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,804.0
18443,Bukkit/javac/org/bukkit/event/server/ServiceRegisterEvent,True,1.0,91.0,True,0.0,,JD-Core-1.0.0,799.0
18444,Bukkit/javac/org/bukkit/event/server/PluginEnableEvent,True,2.0,79.0,True,0.0,,JD-Core-1.0.0,801.0
18445,Bukkit/javac/org/bukkit/event/server/ServiceUnregisterEvent,True,1.0,91.0,True,0.0,,JD-Core-1.0.0,800.0
18446,Bukkit/javac/org/bukkit/event/server/MapInitializeEvent,True,13.0,124.0,True,0.0,,JD-Core-1.0.0,797.0
18447,Bukkit/javac/org/bukkit/event/server/ServerCommandEvent,True,17.0,214.0,True,0.0,,JD-Core-1.0.0,802.0
18448,Bukkit/javac/org/bukkit/event/server/ServerListPingEvent,True,35.0,689.0,True,0.0,,JD-Core-1.0.0,803.0
18449,Bukkit/javac/org/bukkit/event/server/PluginEvent,True,4.0,68.0,True,0.0,,JD-Core-1.0.0,798.0
18450,Bukkit/javac/org/bukkit/event/Listener,True,0.0,0.0,True,0.0,,JD-Core-1.0.0,687.0
18451,Bukkit/javac/org/bukkit/event/entity/EntityPortalExitEvent,True,6.0,259.0,True,0.0,,JD-Core-1.0.0,850.0
18452,Bukkit/javac/org/bukkit/event/entity/CreatureSpawnEvent,True,27.0,875.0,True,0.0,,JD-Core-1.0.0,859.0
18453,Bukkit/javac/org/bukkit/event/entity/EntityTeleportEvent,True,19.0,339.0,True,0.0,,JD-Core-1.0.0,836.0
18454,Bukkit/javac/org/bukkit/event/entity/ItemDespawnEvent,True,26.0,220.0,True,0.0,,JD-Core-1.0.0,867.0
18455,Bukkit/javac/org/bukkit/event/entity/ProjectileHitEvent,True,5.0,102.0,True,0.0,,JD-Core-1.0.0,855.0
18456,Bukkit/javac/org/bukkit/event/entity/EntityCombustByBlockEvent,True,6.0,86.0,True,0.0,,JD-Core-1.0.0,857.0
18457,Bukkit/javac/org/bukkit/event/entity/EntityTameEvent,True,23.0,220.0,True,0.0,,JD-Core-1.0.0,847.0
18458,Bukkit/javac/org/bukkit/event/entity/SheepRegrowWoolEvent,True,19.0,190.0,True,0.0,,JD-Core-1.0.0,871.0
18459,Bukkit/javac/org/bukkit/event/entity/EntityCreatePortalEvent,True,24.0,306.0,True,0.0,,JD-Core-1.0.0,835.0
18460,Bukkit/javac/org/bukkit/event/entity/EntityTargetEvent,True,22.0,567.0,True,0.0,,JD-Core-1.0.0,866.0
18461,Bukkit/javac/org/bukkit/event/entity/PlayerLeashEntityEvent,True,18.0,299.0,True,0.0,,JD-Core-1.0.0,856.0
18462,Bukkit/javac/org/bukkit/event/entity/ProjectileLaunchEvent,True,15.0,166.0,True,0.0,,JD-Core-1.0.0,848.0
18463,Bukkit/javac/org/bukkit/event/entity/PlayerDeathEvent,True,57.0,739.0,True,0.0,,JD-Core-1.0.0,840.0
18464,Bukkit/javac/org/bukkit/event/entity/EntityRegainHealthEvent,True,27.0,639.0,False,,,JD-Core-1.0.0,858.0
18465,Bukkit/javac/org/bukkit/event/entity/EntityTargetLivingEntityEvent,True,4.0,116.0,True,0.0,,JD-Core-1.0.0,843.0
18466,Bukkit/javac/org/bukkit/event/entity/EntityShootBowEvent,True,28.0,362.0,True,0.0,,JD-Core-1.0.0,838.0
18467,Bukkit/javac/org/bukkit/event/entity/CreeperPowerEvent,True,29.0,406.0,True,0.0,,JD-Core-1.0.0,834.0
18468,Bukkit/javac/org/bukkit/event/entity/EntityBreakDoorEvent,True,5.0,66.0,True,0.0,,JD-Core-1.0.0,864.0
18469,Bukkit/javac/org/bukkit/event/entity/EntityDeathEvent,True,25.0,318.0,True,0.0,,JD-Core-1.0.0,863.0
18470,Bukkit/javac/org/bukkit/event/entity/EntityUnleashEvent,True,12.0,243.0,True,0.0,,JD-Core-1.0.0,845.0
18471,Bukkit/javac/org/bukkit/event/entity/HorseJumpEvent,True,24.0,256.0,True,0.0,,JD-Core-1.0.0,865.0
18472,Bukkit/javac/org/bukkit/event/entity/EntityEvent,True,10.0,98.0,True,0.0,,JD-Core-1.0.0,853.0
18473,Bukkit/javac/org/bukkit/event/entity/EntityInteractEvent,True,20.0,197.0,True,0.0,,JD-Core-1.0.0,837.0
18474,Bukkit/javac/org/bukkit/event/entity/EntityPortalEnterEvent,True,14.0,133.0,True,0.0,,JD-Core-1.0.0,860.0
18475,Bukkit/javac/org/bukkit/event/entity/PotionSplashEvent,True,39.0,563.0,True,0.0,,JD-Core-1.0.0,854.0
18476,Bukkit/javac/org/bukkit/event/entity/ExplosionPrimeEvent,True,23.0,398.0,True,0.0,,JD-Core-1.0.0,861.0
18477,Bukkit/javac/org/bukkit/event/entity/EntityCombustEvent,True,18.0,257.0,True,0.0,,JD-Core-1.0.0,872.0
18478,Bukkit/javac/org/bukkit/event/entity/ExpBottleEvent,True,16.0,256.0,True,0.0,,JD-Core-1.0.0,852.0
18479,Bukkit/javac/org/bukkit/event/entity/EntityDamageByEntityEvent,True,19.0,293.0,False,,,JD-Core-1.0.0,868.0
18480,Bukkit/javac/org/bukkit/event/entity/EntityExplodeEvent,True,26.0,383.0,True,0.0,,JD-Core-1.0.0,841.0
18481,Bukkit/javac/org/bukkit/event/entity/SlimeSplitEvent,True,21.0,259.0,True,0.0,,JD-Core-1.0.0,844.0
18482,Bukkit/javac/org/bukkit/event/entity/EntityPortalEvent,True,17.0,247.0,True,0.0,,JD-Core-1.0.0,839.0
18483,Bukkit/javac/org/bukkit/event/entity/SheepDyeWoolEvent,True,21.0,276.0,True,0.0,,JD-Core-1.0.0,849.0
18484,Bukkit/javac/org/bukkit/event/entity/EntityCombustByEntityEvent,True,6.0,86.0,True,0.0,,JD-Core-1.0.0,833.0
18485,Bukkit/javac/org/bukkit/event/entity/EntityChangeBlockEvent,True,31.0,409.0,True,0.0,,JD-Core-1.0.0,869.0
18486,Bukkit/javac/org/bukkit/event/entity/PigZapEvent,True,27.0,274.0,True,0.0,,JD-Core-1.0.0,862.0
18487,Bukkit/javac/org/bukkit/event/entity/EntityDamageByBlockEvent,True,19.0,293.0,False,,,JD-Core-1.0.0,846.0
18488,Bukkit/javac/org/bukkit/event/entity/FoodLevelChangeEvent,True,21.0,317.0,True,0.0,,JD-Core-1.0.0,842.0
18489,Bukkit/javac/org/bukkit/event/entity/ItemSpawnEvent,True,23.0,220.0,True,0.0,,JD-Core-1.0.0,851.0
18490,Bukkit/javac/org/bukkit/event/entity/EntityDamageEvent,True,100.0,3126.0,False,,False,JD-Core-1.0.0,870.0
18491,Bukkit/javac/org/bukkit/event/enchantment/PrepareItemEnchantEvent,True,35.0,462.0,True,0.0,,JD-Core-1.0.0,706.0
18492,Bukkit/javac/org/bukkit/event/enchantment/EnchantItemEvent,True,42.0,595.0,True,0.0,,JD-Core-1.0.0,705.0
18493,Bukkit/javac/org/bukkit/event/block/BlockFadeEvent,True,18.0,221.0,True,0.0,,JD-Core-1.0.0,808.0
18494,Bukkit/javac/org/bukkit/event/block/BlockExpEvent,True,3.0,162.0,True,0.0,True,JD-Core-1.0.0,821.0
18495,Bukkit/javac/org/bukkit/event/block/NotePlayEvent,True,19.0,346.0,True,0.0,,JD-Core-1.0.0,817.0
18496,Bukkit/javac/org/bukkit/event/block/BlockFormEvent,True,3.0,91.0,True,0.0,,JD-Core-1.0.0,816.0
18497,Bukkit/javac/org/bukkit/event/block/BlockPhysicsEvent,True,21.0,253.0,True,0.0,,JD-Core-1.0.0,809.0
18498,Bukkit/javac/org/bukkit/event/block/SignChangeEvent,True,28.0,371.0,True,0.0,,JD-Core-1.0.0,828.0
18499,Bukkit/javac/org/bukkit/event/block/BlockGrowEvent,True,8.0,193.0,True,0.0,,JD-Core-1.0.0,820.0
18500,Bukkit/javac/org/bukkit/event/block/BlockPlaceEvent,True,31.0,493.0,True,0.0,,JD-Core-1.0.0,815.0
18501,Bukkit/javac/org/bukkit/event/block/Action,True,6.0,82.0,False,,,JD-Core-1.0.0,819.0
18502,Bukkit/javac/org/bukkit/event/block/BlockFromToEvent,True,34.0,424.0,True,0.0,,JD-Core-1.0.0,824.0
18503,Bukkit/javac/org/bukkit/event/block/LeavesDecayEvent,True,14.0,146.0,True,0.0,,JD-Core-1.0.0,822.0
18504,Bukkit/javac/org/bukkit/event/block/BlockEvent,True,7.0,68.0,True,0.0,True,JD-Core-1.0.0,827.0
18505,Bukkit/javac/org/bukkit/event/block/BlockBreakEvent,True,8.0,145.0,True,0.0,True,JD-Core-1.0.0,810.0
18506,Bukkit/javac/org/bukkit/event/block/BlockDamageEvent,True,26.0,365.0,True,0.0,,JD-Core-1.0.0,830.0
18507,Bukkit/javac/org/bukkit/event/block/EntityBlockFormEvent,True,6.0,86.0,True,0.0,,JD-Core-1.0.0,811.0
18508,Bukkit/javac/org/bukkit/event/block/BlockRedstoneEvent,True,19.0,225.0,True,0.0,,JD-Core-1.0.0,812.0
18509,Bukkit/javac/org/bukkit/event/block/BlockIgniteEvent,True,44.0,734.0,False,,,JD-Core-1.0.0,829.0
18510,Bukkit/javac/org/bukkit/event/block/BlockPistonEvent,True,7.0,174.0,True,0.0,,JD-Core-1.0.0,825.0
18511,Bukkit/javac/org/bukkit/event/block/BlockSpreadEvent,True,15.0,142.0,True,0.0,,JD-Core-1.0.0,813.0
18512,Bukkit/javac/org/bukkit/event/block/BlockMultiPlaceEvent,True,3.0,198.0,True,0.0,,JD-Core-1.0.0,823.0
18513,Bukkit/javac/org/bukkit/event/block/BlockCanBuildEvent,True,24.0,283.0,True,0.0,,JD-Core-1.0.0,818.0
18514,Bukkit/javac/org/bukkit/event/block/BlockPistonExtendEvent,True,15.0,382.0,True,0.0,,JD-Core-1.0.0,832.0
18515,Bukkit/javac/org/bukkit/event/block/BlockPistonRetractEvent,True,3.0,135.0,True,0.0,,JD-Core-1.0.0,831.0
18516,Bukkit/javac/org/bukkit/event/block/BlockBurnEvent,True,14.0,167.0,True,0.0,,JD-Core-1.0.0,826.0
18517,Bukkit/javac/org/bukkit/event/block/BlockDispenseEvent,True,24.0,334.0,True,0.0,,JD-Core-1.0.0,814.0
18518,Bukkit/javac/org/bukkit/event/HandlerList,True,59.0,1950.0,False,,False,JD-Core-1.0.0,692.0
18519,Bukkit/javac/org/bukkit/event/EventException,True,13.0,219.0,True,0.0,,JD-Core-1.0.0,689.0
18520,Bukkit/javac/org/bukkit/event/player/PlayerShearEntityEvent,True,17.0,221.0,True,0.0,,JD-Core-1.0.0,751.0
18521,Bukkit/javac/org/bukkit/event/player/PlayerChangedWorldEvent,True,14.0,133.0,True,0.0,,JD-Core-1.0.0,791.0
18522,Bukkit/javac/org/bukkit/event/player/PlayerBucketEvent,True,22.0,338.0,True,0.0,,JD-Core-1.0.0,782.0
18523,Bukkit/javac/org/bukkit/event/player/AsyncPlayerPreLoginEvent,True,53.0,1083.0,False,,,JD-Core-1.0.0,758.0
18524,Bukkit/javac/org/bukkit/event/player/PlayerCommandPreprocessEvent,True,36.0,687.0,True,2.0,,JD-Core-1.0.0,768.0
18525,Bukkit/javac/org/bukkit/event/player/PlayerToggleFlightEvent,True,18.0,202.0,True,0.0,,JD-Core-1.0.0,784.0
18526,Bukkit/javac/org/bukkit/event/player/PlayerDropItemEvent,True,18.0,200.0,True,0.0,,JD-Core-1.0.0,770.0
18527,Bukkit/javac/org/bukkit/event/player/PlayerBedEnterEvent,True,17.0,200.0,True,0.0,,JD-Core-1.0.0,766.0
