Class,CFR-0.141,Dava-3.3.0,Fernflower,JADX-0.9.0,JD-Core-1.0.0,JD-GUI-1.4.1,Jode-1.1.2-pre1,Krakatau,Procyon-0.5.34
Bukkit/javac/org/bukkit/entity/EnderDragon,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/EnderDragonPart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/EnderPearl,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/EnderSignal,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Enderman,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Entity,True,False,True,True,True,False,True,False,False
Bukkit/javac/org/bukkit/entity/EntityType,True,False,True,False,False,False,False,False,True
Bukkit/javac/org/bukkit/entity/ExperienceOrb,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Explosive,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/FallingBlock,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/FallingSand,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Fireball,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Firework,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Fish,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/FishHook,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Flying,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Ghast,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Giant,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Golem,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Hanging,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Horse,True,False,False,False,True,True,False,False,True
Bukkit/javac/org/bukkit/entity/HumanEntity,True,False,True,True,True,True,True,False,True
Bukkit/javac/org/bukkit/entity/IronGolem,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Item,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/ItemFrame,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/LargeFireball,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/LeashHitch,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/LightningStrike,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/LivingEntity,True,False,False,True,True,True,False,False,True
Bukkit/javac/org/bukkit/entity/MagmaCube,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Minecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Monster,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/MushroomCow,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/NPC,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Ocelot,False,False,False,False,True,False,True,False,True
Bukkit/javac/org/bukkit/entity/Painting,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Pig,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/PigZombie,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Player,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/PoweredMinecart,True,True,True,True,False,True,True,True,True
Bukkit/javac/org/bukkit/entity/Projectile,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Sheep,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Silverfish,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Skeleton,True,False,True,False,True,False,False,False,True
Bukkit/javac/org/bukkit/entity/Slime,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/SmallFireball,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Snowball,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Snowman,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Spider,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Squid,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/StorageMinecart,True,True,True,True,False,True,True,True,True
Bukkit/javac/org/bukkit/entity/TNTPrimed,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Tameable,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/ThrownExpBottle,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/ThrownPotion,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Vehicle,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Villager,False,False,True,False,True,False,False,False,True
Bukkit/javac/org/bukkit/entity/WaterMob,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Weather,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Witch,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Wither,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/WitherSkull,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Wolf,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/Zombie,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/CommandMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/ExplosiveMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/HopperMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/PoweredMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/RideableMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/SpawnerMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/entity/minecart/StorageMinecart,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/Cancellable,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/Event,True,False,False,False,False,False,False,False,True
Bukkit/javac/org/bukkit/event/EventException,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/EventHandler,True,False,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/EventPriority,True,False,True,True,False,True,False,False,True
Bukkit/javac/org/bukkit/event/HandlerList,False,False,False,True,False,False,False,False,True
Bukkit/javac/org/bukkit/event/Listener,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/Action,True,False,True,True,False,True,False,False,True
Bukkit/javac/org/bukkit/event/block/BlockBreakEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockBurnEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockCanBuildEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockDamageEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockDispenseEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockExpEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockFadeEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockFormEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockFromToEvent,True,False,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockGrowEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockIgniteEvent,True,False,False,False,False,False,True,False,True
Bukkit/javac/org/bukkit/event/block/BlockMultiPlaceEvent,True,False,True,True,True,True,True,False,False
Bukkit/javac/org/bukkit/event/block/BlockPhysicsEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockPistonEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockPistonExtendEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockPistonRetractEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockPlaceEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockRedstoneEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/BlockSpreadEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/EntityBlockFormEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/LeavesDecayEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/NotePlayEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/block/SignChangeEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/enchantment/EnchantItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/enchantment/PrepareItemEnchantEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/CreatureSpawnEvent,True,False,False,False,True,False,True,False,True
Bukkit/javac/org/bukkit/event/entity/CreeperPowerEvent,True,False,False,False,True,False,True,False,True
Bukkit/javac/org/bukkit/event/entity/EntityBreakDoorEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityChangeBlockEvent,False,False,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityCombustByBlockEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityCombustByEntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityCombustEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityCreatePortalEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityDamageByBlockEvent,True,False,True,True,False,False,True,False,True
Bukkit/javac/org/bukkit/event/entity/EntityDamageByEntityEvent,True,False,True,True,False,False,True,False,True
Bukkit/javac/org/bukkit/event/entity/EntityDamageEvent,True,False,False,False,False,False,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityDeathEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityExplodeEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityInteractEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityPortalEnterEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityPortalEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityPortalExitEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityRegainHealthEvent,True,False,False,False,False,False,True,False,True
Bukkit/javac/org/bukkit/event/entity/EntityShootBowEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityTameEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityTargetEvent,True,False,False,False,True,False,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityTargetLivingEntityEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/EntityTeleportEvent,True,False,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/EntityUnleashEvent,True,False,False,False,True,False,False,False,True
Bukkit/javac/org/bukkit/event/entity/ExpBottleEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/ExplosionPrimeEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/FoodLevelChangeEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/HorseJumpEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/ItemDespawnEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/ItemSpawnEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/PigZapEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/PlayerDeathEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/PlayerLeashEntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/entity/PotionSplashEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/ProjectileHitEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/ProjectileLaunchEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/SheepDyeWoolEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/SheepRegrowWoolEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/entity/SlimeSplitEvent,True,False,True,True,True,True,False,False,True
Bukkit/javac/org/bukkit/event/hanging/HangingBreakByEntityEvent,True,False,True,True,True,True,True,False,True
Bukkit/javac/org/bukkit/event/hanging/HangingBreakEvent,True,False,False,False,True,False,False,False,True
Bukkit/javac/org/bukkit/event/hanging/HangingEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/hanging/HangingPlaceEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/BrewEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/ClickType,True,False,True,True,False,True,False,False,True
Bukkit/javac/org/bukkit/event/inventory/CraftItemEvent,True,False,True,False,True,True,False,False,True
Bukkit/javac/org/bukkit/event/inventory/DragType,True,False,True,True,False,True,False,False,True
Bukkit/javac/org/bukkit/event/inventory/FurnaceBurnEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/FurnaceExtractEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/FurnaceSmeltEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/InventoryAction,True,False,True,True,False,True,False,False,True
Bukkit/javac/org/bukkit/event/inventory/InventoryClickEvent,True,False,True,False,True,True,True,False,True
Bukkit/javac/org/bukkit/event/inventory/InventoryCloseEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/InventoryCreativeEvent,True,False,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/InventoryDragEvent,True,False,True,True,True,True,True,False,True
Bukkit/javac/org/bukkit/event/inventory/InventoryEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/InventoryInteractEvent,True,False,True,True,True,False,True,False,True
Bukkit/javac/org/bukkit/event/inventory/InventoryMoveItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/javac/org/bukkit/event/inventory/InventoryOpenEvent,True,True,True,True,True,True,True,True,True
